"time_period","nation","variable","value"
3,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",9.59241852922668e-05
4,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",9.79215123866378e-05
5,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",0.000100445046222128
6,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",0.000101685596280648
7,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",0.000102549595334373
8,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",0.000104015989365401
0,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000373904016029131
1,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000369860211728677
2,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000377481648441866
3,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000387946541395708
4,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000398057839456451
5,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000408288857649275
6,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000417161208670019
7,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000428018911326412
8,"Honduras","emission_co2e_co2_agrc_crop_activity_fruits",0.000439060398117407
0,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.00022481896316396
1,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000226929697506127
2,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000230753389908746
3,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000236214069233861
4,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000240597699373036
5,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000245267377954898
6,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000250609148901568
7,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000257115523998391
8,"Honduras","emission_co2e_co2_agrc_crop_activity_maize",0.000265332171926655
0,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.84572394032922e-05
1,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.79518594357671e-05
2,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.78071931365611e-05
3,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.78051604038012e-05
4,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.76684508002208e-05
5,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.75991672594115e-05
6,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.73864245979053e-05
7,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.71181838097831e-05
8,"Honduras","emission_co2e_co2_agrc_crop_activity_nuts",1.68774033379322e-05
0,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000147181935032319
1,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000144226799654482
2,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000143019134216346
3,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000143178172084726
4,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000142457056888964
5,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000141490689246248
6,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000140530457195915
7,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000138721543789161
8,"Honduras","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000136664266556927
0,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.88268609001909e-05
1,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.73923824003787e-05
2,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.64419386884283e-05
3,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.60026809585446e-05
4,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.5122754266482e-05
5,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.44304302226927e-05
6,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.32500206027858e-05
7,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.18601759858998e-05
8,"Honduras","emission_co2e_co2_agrc_crop_activity_pulses",5.04971770541311e-05
0,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
1,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
2,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
3,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
4,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
5,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
6,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
7,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
8,"Honduras","emission_co2e_co2_agrc_crop_activity_rice",0
0,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",4.82578486235069e-05
1,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",4.76321684470499e-05
2,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",4.8028727427023e-05
3,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",4.8803551856952e-05
4,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",4.9387447971578e-05
5,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",4.99329343263679e-05
6,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",5.04487588192032e-05
7,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",5.08899573442745e-05
8,"Honduras","emission_co2e_co2_agrc_crop_activity_tubers",5.12331924754264e-05
0,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",5.5062325255629e-05
1,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",5.46724680176368e-05
2,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",5.56728966784478e-05
3,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",5.73260488503297e-05
4,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",5.89214167926918e-05
5,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",6.06955657739937e-05
6,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",6.2425582854582e-05
7,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",6.41767166423677e-05
8,"Honduras","emission_co2e_co2_agrc_crop_activity_vegetables",6.59278716135965e-05
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.206859644742804
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.214274410956289
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.225580806762709
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.238578414520568
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.250922748237542
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.263100352996287
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.2754781304009
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.287754231856103
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.300655087347374
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.0279495394428196
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.0278962795854525
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.0282233455788069
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.028895862027214
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.0294633221647085
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.030408174420146
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.031193143678961
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.0321204908402321
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_cereals",0.0335527286953949
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0916988557398275
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0927936602026536
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0943449850542097
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0961608699577605
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0970474809894745
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0974123181921799
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.097276438843746
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0965389116974693
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_coffee",0.0953572050869129
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.0128363618559156
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.0131393535032854
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.0135246190220487
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.0139666101548165
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.0142564395225038
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.01462261032644
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.0148013419481752
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.014924706836432
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_fibers",0.0151349185503804
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0852772998754877
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0846113703861844
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.085547008682116
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0874921938665558
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0893252257440803
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0911859201563069
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0926253600708938
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0944001622262292
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_fruits",0.0960348705824598
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0648092140802155
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0653971250146751
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.066482457565723
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0680424643490442
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0692874886901267
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0706082125424843
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0721128918483928
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0739417210832974
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_maize",0.0762470049582193
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0179444086685244
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0175595784149738
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0173477761278613
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0172991112123463
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0171240346753068
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0170117326391733
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0167530665708711
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0164329952317565
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_nuts",0.0161272802259142
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.0787996729443099
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.0772516645883628
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.0765779196106842
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.076645890290563
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.076243860517923
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.0757098721621109
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.0751760458698858
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.0741850145866585
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.07305632681969
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0254692215573897
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0248485787160635
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0244368597914931
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0242465275244819
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0238654267699576
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0235655377186858
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0230543112134922
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0224523866486304
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_pulses",0.0218620494819205
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_rice",0
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.0054244625141771
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00537871844101614
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00538738694935532
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00545368578849363
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00549843018500681
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00553859890766907
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00557071156048406
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00559011847378385
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_tubers",0.00559157492422637
0,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0231026676350326
1,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0229451561708106
2,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0233254041090348
3,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.023997728155627
4,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0246436111503423
5,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0253644763980948
6,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0260605090716733
7,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0267597088700526
8,"Honduras","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0274492089890339
0,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0158000849272084
1,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0119194455425946
2,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0121542764100009
3,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0123392946691695
4,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0123011236529183
5,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0122464237005413
6,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0121891875232207
7,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0121269405551773
8,"Honduras","emission_co2e_ch4_lvst_entferm_buffalo",0.0120659838835414
0,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.95894366963888
1,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.20337043049837
2,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.22518511112294
3,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.24453480103826
4,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.22008433489721
5,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.19352301308208
6,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.16526082207897
7,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.13527466644282
8,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_dairy",2.10383308813266
0,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",14.493310647709
1,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",10.9333882976665
2,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",11.1481152245007
3,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",11.3187519341484
4,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",11.2840732136816
5,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",11.2330435788166
6,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",11.181342504426
7,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",11.1240174460266
8,"Honduras","emission_co2e_ch4_lvst_entferm_cattle_nondairy",11.0673340783502
0,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
1,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
2,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
3,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
4,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
5,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
6,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
7,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
8,"Honduras","emission_co2e_ch4_lvst_entferm_chickens",0
0,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.0144007587684012
1,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.0107452701923708
2,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.010867578312122
3,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.0109727856005403
4,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.010870068821401
5,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.0107398915794031
6,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.0106181239573997
7,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.0104882525556826
8,"Honduras","emission_co2e_ch4_lvst_entferm_goats",0.0103525870147472
0,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.178614476527573
1,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.133273102193227
2,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.134789925875221
3,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.136097532497629
4,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.134775415450343
5,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.133314894047625
6,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.13176331954347
7,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.130111181722788
8,"Honduras","emission_co2e_ch4_lvst_entferm_horses",0.128382096557253
0,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00566037713131977
1,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00422356029103511
2,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00427221881973368
3,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00431323100820818
4,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00427122124631168
5,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00422507558778842
6,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00417620988312257
7,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00412346939584579
8,"Honduras","emission_co2e_ch4_lvst_entferm_mules",0.00406887395941782
0,"Honduras","emission_co2e_ch4_lvst_entferm_pigs",0
1,"Honduras","emission_co2e_ch4_lvst_entferm_pigs",0
2,"Honduras","emission_co2e_ch4_lvst_entferm_pigs",0
3,"Honduras","emission_co2e_ch4_lvst_entferm_pigs",0
4,"Honduras","emission_co2e_ch4_lvst_entferm_pigs",0
5,"Honduras","emission_co2e_ch4_lvst_entferm_pigs",0
